T0,T1,T2,T3,T4,T5,T6,T7,datetime,sentiment
0.2280694830999791,0.0007770715406772864,0.0007767689834907294,0.03823067789383077,0.0007766712714714774,0.0007767180737785945,0.7298146193354483,0.0007779898013237053,2016-07-17 22:27:13,1
0.3800931715509388,0.2539587905040302,0.000268002422946412,0.0002679934425721344,0.000267776781659692,0.00026777297055421815,0.36460836287370124,0.0002681294535973814,2016-07-05 15:35:17,1
0.0017649234588303809,0.0017655790724900994,0.0017647205978855696,0.37921634708024565,0.0017617879988180442,0.0017605665866482205,0.6102008794335229,0.0017651957715591484,2016-07-03 18:07:00,-1
0.667188422358335,0.0014225946629944472,0.022609020288095277,0.17533411814077066,0.0014227961771985337,0.0014210160271552353,0.12917839894771405,0.0014236333977367716,2016-07-01 15:27:50,1
0.002236023407734361,0.0022359623427064394,0.15615835253468938,0.002234599589318409,0.0022325001741031595,0.0022339653351139553,0.8304349316439541,0.0022336649723801623,2016-06-26 13:56:15,-1
0.0016928072167943274,0.0016902700771522442,0.0016904715274093038,0.04581678225777017,0.07210744079967797,0.0016897016124108207,0.8736223632763476,0.0016901632324377613,2016-06-04 23:40:39,1
0.0006917213243572464,0.2240674277428835,0.0006912447666677061,0.20941818806195533,0.0006908068432413886,0.0006912122309801967,0.563057752980803,0.0006916460491117818,2016-06-01 03:52:58,1
0.6828669357990285,0.00038996333535027056,0.0003896721220026629,0.3147943925087265,0.00038957531220947135,0.00038958122409225713,0.00039010009142962163,0.00038977960716088145,2016-05-14 22:23:58,1
0.6581479458030343,0.0007972224287500226,0.0007970457460875486,0.0007975824056440669,0.0007971658454082293,0.0007962563095776041,0.3370693963110096,0.000797385150488722,2016-05-13 15:11:47,1
0.6763824493901437,0.001925204934516996,0.020539727369713847,0.2616009197863172,0.001924834410625025,0.03377501772401528,0.001927162694221275,0.0019246836904466675,2016-05-04 15:43:59,1
0.0010098805961697912,0.0010097222099287465,0.0010089252962135111,0.0010106946180292607,0.0010082893182835914,0.4469401786599393,0.5470029928342732,0.0010093164671625366,2016-04-27 23:56:35,1
0.3567026189858651,0.0020518470137119438,0.02849855808074916,0.0020529050164603577,0.002049692861222226,0.0020493026562087456,0.5401005828447873,0.06649449254099518,2016-04-12 15:01:26,1
0.004812282169214742,0.004817518683832981,0.00481507174166025,0.0048115911835131,0.0048142637013076015,0.004807967707026015,0.9663130807348054,0.004808224078640062,2016-04-11 23:25:11,-1
0.41400757755022777,0.0013460839232114618,0.0013458769685374542,0.10699546890042214,0.0013450704368251748,0.11656143700820788,0.2686340516149737,0.08976443359759437,2016-04-11 00:49:38,1
0.3786884944346983,0.002609420554631671,0.0026074201292010917,0.0026082059793664596,0.002604168411654354,0.002604497000938876,0.6056698382240252,0.0026079552654840426,2016-03-31 18:09:47,1
0.0015266094456212534,0.0015249043268656059,0.0015259209275581265,0.0015257095177870197,0.0015247182325724008,0.0015255324558253684,0.9893218142289042,0.0015247908648659823,2016-03-27 21:10:41,1
0.4202104607632055,0.14422242130180546,0.0008449957278251525,0.0008460861521134372,0.0008449787220710024,0.0008450686176931594,0.4313400841174392,0.0008459045978469902,2016-03-26 23:29:19,1
0.5104457673123911,0.0014553373394279926,0.0014548129445860563,0.26537766557546816,0.0014547656462569724,0.0014539849580235873,0.1476561964418439,0.07070146978200217,2016-03-21 19:19:36,1
0.0026087811798444216,0.0026079944011890587,0.002605706760532309,0.00260884126789861,0.002604175807628864,0.002605642461902135,0.9817473689511766,0.0026114891698278786,2016-03-02 18:57:04,1
0.0019882246854373673,0.0019869758412265214,0.0019860424002817825,0.24718874075847166,0.001984724424444686,0.0019846426918356218,0.7408919103302093,0.0019887388680930674,2016-02-28 09:56:44,1
0.0017155253001233121,0.0017135489597335713,0.0017137824693544753,0.047490364625356704,0.03040412898071675,0.0017124368219160666,0.913537244616766,0.0017129682260332653,2016-02-19 22:28:24,1
0.004637171249116113,0.24641076181361518,0.00463601115224835,0.004638941754368167,0.004630717324024395,0.004635558681754459,0.5369335670209879,0.1934772710038855,2016-02-16 19:06:22,1
0.004319657605783405,0.004317291013228691,0.15668564180336556,0.004316683213199974,0.0043132231831477475,0.004310405096735538,0.8174262411959193,0.004310856888619639,2016-02-11 21:01:05,1
0.0011701185394691796,0.09278668221429436,0.0011691919697234502,0.2810601364706764,0.028147302908905873,0.024952302474950103,0.5695457607060683,0.0011685047159123406,2016-02-01 17:13:52,1
0.584421637783494,0.39726671126050384,0.0030535304650176364,0.003051729074366385,0.003050869431246002,0.0030495963739459973,0.003053194644742335,0.003052730966683686,2016-01-21 05:25:18,-1
0.32016804214519107,0.00021066488287826754,0.00021062848431450734,0.00021080944989791838,0.00021056070543196161,0.00021053722434520925,0.6358882018265155,0.04289055528142546,2016-01-20 22:17:33,1
0.8031171854984681,0.0014896985291032224,0.0014889747519198028,0.11530800393418797,0.0014883116710110648,0.0014881878372456454,0.0014905444962662524,0.07412909328179788,2016-01-18 21:24:59,1
0.6381221538709952,0.0006135082115269475,0.000613273254429243,0.15720339374538425,0.16559484962879875,0.0006129586663843563,0.0006136734883375521,0.03662618913414356,2016-01-12 02:47:39,1
0.002454086473950271,0.0024539994376437634,0.0024528737184286798,0.002458208432294167,0.09366092307511661,0.002452778915895347,0.8916158047485716,0.002451325198099556,2016-01-08 14:38:34,1
0.8716960529625191,0.001867350338455774,0.1170970703877739,0.001868893470345656,0.0018656987784422077,0.0018670813842092562,0.0018695481233991411,0.0018683045548549598,2015-12-17 17:52:05,1
0.001546360149221115,0.13807407631964008,0.0015442798099463756,0.0567567171456431,0.015426988796427232,0.0015436906050845121,0.6600617621822368,0.12504612499180096,2015-12-17 01:19:29,1
0.32185803641067595,0.001215130685613712,0.10146708515365876,0.06358427748443374,0.0012141576057379073,0.00121443330360097,0.5082300021602383,0.0012168771960406255,2015-12-10 18:51:09,1
0.004820582477957101,0.24477858015293225,0.0048189951361462475,0.004814497500170367,0.00481259404187134,0.08173077255785197,0.6494096990036924,0.004814279129378279,2015-11-19 18:54:54,1
0.0020535799673878034,0.002052547432216121,0.0020500010423876724,0.21786493654254602,0.0020522380338605533,0.0020496058427340075,0.7698273487023598,0.0020497424365079828,2015-11-08 22:35:01,-1
0.0006455472686296492,0.23631949780329434,0.0006448285228355477,0.19194681093199237,0.0006446875592911694,0.0006445489814122118,0.5685088056013703,0.0006452733311745262,2015-11-07 01:01:55,1
0.3979205523162201,0.0008284015872880317,0.026296234573324917,0.0008290968341980417,0.0008282302089260848,0.0008279377844023463,0.5716411475709533,0.0008283991246872845,2015-11-05 18:42:45,-1
0.6985401428631168,0.0006139688456622905,0.000613408125432949,0.00061368677311033,0.0006128783292531067,0.0006128051936180805,0.27473737423587596,0.023655735633930315,2015-10-22 17:51:48,1
0.9925765709197996,0.0010611062951115817,0.0010601140242137155,0.001060545990151825,0.0010593461453099837,0.0010595937192228835,0.0010618165591452949,0.0010609063470451493,2015-10-10 00:37:53,1
0.6215187317577662,0.0021941805620592164,0.002194250606279019,0.002196202467328659,0.002195929178717695,0.0021931171593641296,0.1477354927717247,0.21977209549676036,2015-10-05 22:51:47,-1
0.2307690103263423,0.0022743673426325697,0.002274053097698026,0.2833751122204324,0.0022771874232329556,0.0022777625529087292,0.47447821947704233,0.0022742875597106765,2015-09-30 11:38:06,-1
0.002088372327117966,0.0020864099950002515,0.0020862543799420818,0.002087006156520799,0.15811888671291233,0.0020845845649826115,0.8293592608914166,0.0020892249721072703,2015-09-01 09:11:42,1
0.18311498553598912,0.0008637072387589003,0.0008629708991268422,0.0008630314386647385,0.0008624370959617128,0.0008626359487523593,0.8117068591436223,0.0008633726991239656,2015-09-01 00:25:36,1
0.00694895741584678,0.006962124802142657,0.15061781613100905,0.006949560112284199,0.0069444485210556324,0.006945521272174662,0.8076856652785769,0.006945906466910191,2015-08-21 17:13:19,1
0.7605555748328803,0.0029166014897350654,0.0029107316087189313,0.002910536635393073,0.07491187979770263,0.0029110821719745186,0.002912388548287793,0.1499712049153079,2015-08-21 00:46:31,1
0.8378803337380882,0.0032088479392064283,0.003206036213235368,0.0032091784951566475,0.003205628557673734,0.003207491522465696,0.14287577916464278,0.0032067043695311963,2015-08-20 02:54:24,1
0.9800923701499458,0.002848478589122105,0.0028435945853144506,0.0028454247192612335,0.0028409341705859467,0.002841591183022496,0.002845152066671888,0.0028424545360761686,2015-08-11 18:20:43,-1
0.003053252247737191,0.0030503214634207782,0.0030516029569974523,0.003050733641162604,0.41404779422368904,0.003050554897012115,0.5676461436460305,0.003049596923950179,2015-08-11 17:01:06,1
0.7177555824450003,0.0012653114337880622,0.07352024851927805,0.001263923809564437,0.001262821794521919,0.0012628469727059568,0.20240524433647053,0.0012640206886708066,2015-08-06 17:35:21,1
0.005960805868481111,0.005955199751459189,0.2270303588067836,0.005960748881422085,0.0059523826318013465,0.005953630804366735,0.7372336731841544,0.00595320007153151,2015-08-03 18:28:18,-1
0.9203687761218804,0.011399908500597244,0.011369479811697789,0.01137254420824294,0.011364038602965018,0.011375081099419914,0.011382791292043323,0.011367380363153295,2015-07-24 13:05:30,1
0.0011491986380245628,0.0011472713261795327,0.04318793579044415,0.08700621810474153,0.0011475158672774215,0.001147005441834161,0.8640661967445806,0.0011486580869180738,2015-07-15 19:08:43,1
0.2699837514351141,0.0012645351866513608,0.015645940921429083,0.0012654893377154392,0.0012651842657029641,0.0012626982264956693,0.7080473426487965,0.0012650579780949024,2015-07-15 17:11:04,1
0.66649263440898,0.0019236517151550974,0.0019243533546965444,0.32195931152126966,0.0019235358354109634,0.001923353259346603,0.0019273493179499657,0.001925810587190901,2015-07-15 16:28:10,1
0.003128670883766345,0.0031261863229261433,0.003127097849940993,0.003130971460611496,0.00312501492079244,0.0031251469010005503,0.9781111133168023,0.0031257983441594574,2015-07-06 14:52:53,1
0.9033279933486443,0.0021954713131709944,0.08349906397132639,0.0021965912384739944,0.0021934241781759655,0.0021936199174956276,0.0021972329416006975,0.002196603091112019,2015-07-03 13:09:49,1
0.5524181726702526,0.0021218015360441418,0.002120707402841087,0.002123972563717877,0.0021225286044958113,0.0021191548172487277,0.390642586916015,0.04633107548938464,2015-06-29 00:16:13,1
0.5411635216857948,0.0013760341359452793,0.0013740282439304798,0.1260082084949526,0.09350934596811668,0.0013738164380381038,0.233820637838257,0.0013744071949651116,2015-06-15 17:52:42,1
0.3999325244384109,0.003125615286481233,0.003127838110115303,0.0031288139927416092,0.0031250100639887723,0.0031251911841509656,0.5813084647058869,0.003126542218224309,2015-06-05 15:35:45,1
0.0015844373943307106,0.1043927568429781,0.0015843611136676624,0.13307729073388386,0.0015826884692341414,0.0015822839019386432,0.7546134117623572,0.0015827697816098198,2015-06-05 07:06:52,1
0.003799210790961306,0.7158885830567598,0.0037890094040466775,0.0037931460758700362,0.003787998052565154,0.0037885182724499136,0.2613562778789127,0.0037972564684342638,2015-05-27 23:30:33,1
0.7004852942570718,0.0021566565544124837,0.2865772714342418,0.002156014608284114,0.0021557656400117424,0.0021554563544926154,0.0021579996366867344,0.00215554151479867,2015-05-15 18:31:40,1
0.786638440588537,0.0006655451010307811,0.0006653057256883677,0.0006659970179095125,0.20936812190734627,0.0006651290796338958,0.0006660730291944604,0.0006653875506595195,2015-05-11 16:16:00,1
0.009623056060837246,0.009620806469843864,0.00962298934095886,0.009644376189544732,0.009615387073618076,0.009617706597954198,0.9326402925555994,0.009615385711643549,2015-04-23 21:26:27,-1
0.3204453493348606,0.0021971377490552267,0.0021941194207421933,0.18751605516862555,0.0021975493756806303,0.0021950918104587905,0.4810585012883414,0.0021961958522356047,2015-04-21 22:19:00,1
0.0011693950757922875,0.0011705681864961094,0.0011688531303355126,0.0011692611398000908,0.0011693889891038847,0.001168639176247087,0.9918150679819925,0.0011688263202325568,2015-04-21 03:48:18,1
0.978111469095864,0.003126368824394155,0.003125687121170035,0.003128724105463033,0.0031257026967561313,0.0031255708462686535,0.003128539878315886,0.0031279374317681615,2015-04-21 00:21:26,1
0.2825465473545094,0.0008335771884127069,0.00083355985007022,0.000834832835328913,0.0008334262536778917,0.0008333766991294842,0.6197761485792629,0.09350853123960845,2015-04-16 19:56:37,1
0.28293605743197736,0.0021240303019737896,0.0021253837178425495,0.0021222006545008145,0.0021190012239117395,0.002118736260782584,0.7043351683508655,0.002119422058145651,2015-04-07 23:07:16,1
0.0021578719767348102,0.18422466583195413,0.002156598983537679,0.0021572549988192525,0.002156120506129742,0.0021567330047792977,0.8028350681951453,0.002155686502899763,2015-03-23 18:30:09,1
0.8312850734205774,0.004637952518405969,0.1409125316374418,0.004634532295856205,0.0046308060564161525,0.004629632191293323,0.004636755145213648,0.0046327167347955415,2015-03-18 18:06:59,1
0.0010888182589188025,0.0010888230341907757,0.0010876350186816302,0.18095617049249507,0.0010872158272655055,0.0010869751582597348,0.7635518428996373,0.05005251931055115,2015-03-14 15:06:18,1
0.9687275736725787,0.00446520881871053,0.0044704711545511975,0.004467116884652791,0.004464290576355982,0.004465568241158923,0.004474147061822655,0.004465623590169235,2015-03-11 16:19:34,1
0.8926671678777887,0.0024048705043053058,0.0024067865398042193,0.0024051378895545306,0.00240388953770493,0.002406026237667486,0.0024089525149342808,0.09289716889824057,2015-03-06 08:59:33,1
0.7305480257463007,0.001160038481124675,0.0011585210720389187,0.16112382997338978,0.10253083846386044,0.0011575928334068722,0.001159427294572318,0.0011617261353062426,2015-03-03 00:34:27,1
0.9932639356463024,0.0009619404079462369,0.0009618760574025928,0.0009632713869289561,0.0009616970521795525,0.0009619559150815173,0.000962828801550944,0.0009624947326076661,2015-02-25 00:06:42,1
0.2724260970924446,0.1443372080222067,0.0005086581730650833,0.0005087296992448547,0.0005087065512027244,0.0005085827421013291,0.5806934471536387,0.0005085705660959604,2015-02-24 23:25:29,1
0.6730289262225791,0.0024549792057743203,0.024770884592087886,0.0024532165262939505,0.0024510215014292777,0.0024510447349871942,0.21817283137776616,0.07421709583908188,2015-02-24 14:35:33,1
0.8133051463306369,0.0008750708201612349,0.0008747141662071517,0.0008756310774551541,0.0008755488184936556,0.000874497279597411,0.06671956452433875,0.11559982698310985,2015-02-24 13:34:20,1
0.82956890743168,0.0015642331717500302,0.05075693911654796,0.0015682773636785101,0.0015625674217358944,0.0015625553891741534,0.0015652924878174163,0.11185122761761605,2015-02-20 17:04:23,1
0.7665432559918544,0.0073542370205197305,0.007353443479338798,0.007361238597717891,0.007352953792604833,0.007364274796490227,0.18931759696801834,0.007352999353455881,2015-02-18 00:09:53,1
0.9886296800234086,0.0016237992964759339,0.0016241999003540732,0.0016244801176718798,0.0016235854687826749,0.0016236072124102105,0.0016261618927611082,0.001624486088135683,2015-02-13 23:50:51,1
0.9962420342566567,0.000536683766178397,0.0005367368755050215,0.0005370443409592509,0.0005367238379661941,0.000536481085519938,0.0005375025542260871,0.0005367932829883734,2015-02-12 18:07:17,1
0.23758150640572784,0.0014383739539978264,0.001437038694671368,0.0014391826111890488,0.001437653620150406,0.0014368013216502205,0.7537917047447492,0.0014377386478639303,2015-02-12 05:19:03,1
0.005691465808833267,0.005684150016109107,0.056360469455648314,0.3685953372272238,0.00568182448958612,0.00568375010470311,0.546616507033536,0.005686495864360329,2015-02-09 23:41:40,1
0.00417183880865785,0.0041736245400097825,0.22449755676508826,0.004174141835107193,0.004169924738951623,0.004172328543649394,0.7504739160931001,0.004166668675435871,2015-02-07 00:25:01,1
0.14865601460192016,0.0005051876669284961,0.000505308800502698,0.15271596593786887,0.0005042595718397104,0.0005045225331988257,0.6961035955613921,0.0005051453263491563,2015-01-30 05:59:03,1
0.0034782106149910314,0.0034746802951608558,0.08045397537338012,0.00347543350728122,0.0034723813404139835,0.0034725413103013,0.8986991828785171,0.003473594679954369,2015-01-27 20:44:25,1
0.9314760630034006,0.0012907333042244844,0.0012898678201065518,0.06078515986917341,0.001288858829659022,0.001288675962246764,0.001290692091250366,0.0012899491199389723,2015-01-21 17:21:41,1
0.0010614380230543905,0.0010614484000755929,0.001060700809900685,0.27454521065293097,0.0010594950622041615,0.0010598970231725292,0.7190913591594257,0.0010604508692360244,2015-01-20 22:44:24,-1
0.0016481148434844138,0.0016453049827514794,0.0016464051620542106,0.0016457099874086815,0.0016453333505261193,0.0016449462896630982,0.9884787928599549,0.0016453925241572292,2015-01-20 12:00:00,1
0.6417051956855373,0.002122121133803182,0.0021192899110885678,0.002123179391171787,0.0021189537269982184,0.0021196918744596314,0.34556965524969063,0.002121913027250742,2015-01-17 15:13:31,1
0.002158240373846654,0.43747292799583004,0.0021573475357882952,0.0021593665384207258,0.002157060265251243,0.0021571764434342245,0.5495807911641893,0.002157089683239361,2015-01-16 19:23:03,-1
0.5694667760019484,0.0048198817938319765,0.004818671879105256,0.1526264022690383,0.004813763480291346,0.004807725170396039,0.25383523031149635,0.004811549093892239,2015-01-09 20:21:40,-1
0.7923311989446988,0.0021236528127177414,0.0021202965476170323,0.1949428219910978,0.0021211765367498965,0.0021188167005900243,0.002122242935577149,0.0021197935309513753,2015-01-06 21:50:39,1
0.9663231505154424,0.004809328684648432,0.004809281067457299,0.004818358902595497,0.004807692992348315,0.004809827010161933,0.004813127270066332,0.004809233557279718,2015-01-01 19:18:38,-1
0.9834745017604886,0.0023626159863007665,0.0023592831496496948,0.002361273345144505,0.002359086090107364,0.002359958438454738,0.0023637508642667835,0.002359530365587644,2014-12-05 02:21:09,1
0.588376504986916,0.0021206070819510697,0.002120476125609282,0.0021209643612302774,0.0021197757931061987,0.002120283064968065,0.39889754488583845,0.002123843700380705,2014-12-03 18:16:44,1
0.6519007412485768,0.001927738903158673,0.00192389884780483,0.001924666258242879,0.0019265133311913384,0.09466768266861784,0.24380343890310532,0.0019253198393023375,2014-11-21 21:03:50,-1
0.6431918474407257,0.0019258679832987028,0.0019256250881147829,0.0019265445054774941,0.0019235157810410764,0.0019330294367715288,0.3452489435319732,0.0019246262325974398,2014-11-05 00:35:50,1
0.601429580742915,0.0007681322205417313,0.06261241858712166,0.0007675857383207821,0.0007672332982736499,0.10391627833945119,0.22897046594725232,0.0007683051261238791,2014-11-04 18:29:20,1
0.21148868130454096,0.0018121389198738512,0.0018123346377581402,0.2305191647775701,0.0018145275500340882,0.0018124222920020156,0.5489286269578504,0.0018121035603704933,2014-11-01 10:01:37,1
0.3098424797948653,0.001079385740832838,0.03231418462237331,0.0010790920903541359,0.0010776380734562753,0.0010779786314715645,0.6524505100484063,0.0010787309982404345,2014-10-27 22:24:45,1
0.638156071548945,0.0020217607609859536,0.0020178148047071266,0.002019109380024801,0.0020195698146485545,0.06859662922699702,0.28314633606935874,0.0020227083943326583,2014-10-27 16:24:42,1
0.003132039476230777,0.003125329742518722,0.003127124098866811,0.003127764858542482,0.10113999387813775,0.0031250161204961517,0.8800935542604389,0.003129177564768418,2014-10-25 00:20:36,1
0.0017386821922535886,0.20538848569820642,0.0017368286609848937,0.001738239617330654,0.0017375536302864614,0.0017364011725673415,0.7841845966536027,0.0017392123747678979,2014-10-21 02:20:41,1
0.007822099837375246,0.007818635747581,0.00781563469596088,0.645068614810825,0.007812515772026792,0.007813672375958744,0.30803623470906866,0.007812592051203568,2014-10-20 18:57:50,-1
0.12270155983337501,0.32420930199404324,0.0010251657904847631,0.0010256315553817533,0.001024897916292291,0.0010256238119961357,0.5479621092979287,0.0010257098004982782,2014-10-17 22:55:36,-1
0.9538488247618402,0.006591128695876294,0.006580329774635103,0.00658546987215722,0.006592730700681637,0.006578960225773829,0.0065942942725814,0.006628261696454408,2014-10-16 04:29:29,1
0.3252187704116624,0.00446803314950871,0.0044782280788836885,0.004470736033569837,0.004464291627999482,0.0044694977342931794,0.4789995093332251,0.1734309336308576,2014-10-11 00:35:32,-1
0.001691638519076217,0.0016897017076523298,0.001690473713690433,0.0016905385394651133,0.059907460460736243,0.0016893447896872552,0.9299506653981544,0.0016901768715381,2014-10-10 20:29:55,1
0.8621263749862923,0.00024249521728944074,0.00024241563424169763,0.00024269052703043646,0.00024230203056802027,0.00024228109418310086,0.0002426145838083105,0.13641882592658677,2014-10-10 02:19:05,1
0.8040090838490306,0.0008937756308359448,0.0008936108771328699,0.19062888445225537,0.0008931321704034358,0.0008937734654578257,0.0008947165174430775,0.0008930230374410782,2014-10-07 21:28:03,1
0.993411795667018,0.0009415646938466198,0.0009408231311685809,0.0009406395374507661,0.0009415091633000363,0.0009414791179593605,0.0009407892074716472,0.0009413994817849768,2014-10-07 19:47:34,1
0.36650385218488496,0.0012026843330719432,0.00120391415667058,0.11519742867846941,0.0012025737684408214,0.0012022853709657958,0.4580018816725568,0.05548537983493958,2014-10-07 18:41:31,1
0.7837972904916447,0.09867507789387826,0.09143598726677561,0.001117305202009308,0.0011167162020401286,0.0011167155770381066,0.001117654953637621,0.02162325241297637,2014-10-07 18:12:06,1
0.6449137923172646,0.0025028820679882826,0.0025024621017329714,0.12819711940005507,0.0025020068060397976,0.002500663110576586,0.2143791587602583,0.002501915436084416,2014-10-06 20:08:02,1
0.12472896319220032,0.003127888571472316,0.10636614710236093,0.003130650686177661,0.0031273889583053336,0.030509763422889524,0.7258825490969316,0.003126648969662378,2014-09-29 11:04:07,1
0.9726403215698616,0.003908129591711213,0.003907049718065938,0.003909211948479769,0.00390893023113555,0.003906602684211398,0.003912183874066377,0.003907570382468131,2014-09-29 01:19:21,-1
0.004814721568843492,0.21055313151684385,0.004808976330024703,0.7605749859605342,0.004808394070867719,0.004807697032669088,0.004823825159241376,0.004808268360975591,2014-09-26 23:16:40,-1
0.0020204938391942466,0.15142329390610265,0.06846781865792458,0.0020190701368204816,0.0020163116702017567,0.0020179915497516086,0.7700152557821712,0.0020197644578332824,2014-09-26 21:00:36,1
0.0023204377153725982,0.0023197967363124098,0.002315073137535992,0.0023170349720590747,0.06585381450693774,0.002315435458407434,0.9202426626033596,0.002315744870015013,2014-09-26 16:18:42,1
0.006958956865499358,0.0069604677897851805,0.19874536332849552,0.00694766638702191,0.006944450856808956,0.006947397843144322,0.5001090150690797,0.26638668186016506,2014-09-23 18:32:34,-1
0.0017141435016727782,0.0017146852991830367,0.001715514346937212,0.12418616065976834,0.0017134974607391693,0.0017138707658404587,0.8655291430334776,0.0017129849323814822,2014-09-23 10:18:58,1
0.7430848421513917,0.001814112116153093,0.0018145274690181297,0.10727094071457549,0.0721913313285518,0.00181230884692692,0.001814874030245952,0.07019706334313698,2014-09-22 12:57:07,1
0.6892240544627262,0.0017883675819786611,0.0017863159486124366,0.0017877475847222464,0.0017857897451403711,0.0017857226247536058,0.30005580144705013,0.0017862006050164833,2014-09-20 05:01:39,1
0.22320683158214813,0.0020511612322547763,0.1489571265467341,0.2174186508534628,0.002049192463431707,0.002049675513425636,0.4022133102741171,0.0020540515344257427,2014-09-18 23:43:29,1
0.366690362217002,0.6199080399595447,0.002232938884395072,0.002233754120531646,0.002232338690313998,0.00223296147207439,0.0022357686783448525,0.0022338359777934556,2014-09-18 15:25:57,1
0.2531255714446035,0.0009340718811084581,0.09646009763642412,0.0009347142267273117,0.0009333896419499051,0.0009331996797353647,0.536421054722686,0.11025790076676538,2014-09-16 12:02:37,1
0.45035637093858677,0.04094044839349047,0.0005635659792884053,0.26304245386557307,0.0005632632074826369,0.000563588535198381,0.24340610105806254,0.0005642080223177387,2014-09-15 21:33:57,1
0.27541409256480054,0.002554126014678434,0.0025571598026577825,0.002555776775895455,0.0025520932849433763,0.002555002711574768,0.4332634694907135,0.27854827935473625,2014-09-11 17:27:40,1
0.001547000961333012,0.0015444114353951265,0.0015443362596762418,0.0015479828412909113,0.23844937692229579,0.0015434616416995536,0.7522796575207162,0.0015437724175930308,2014-09-11 03:33:14,1
0.47615910089281555,0.00305104927970054,0.003049810973342312,0.0030507114341894745,0.003051973667453024,0.0030487864828873975,0.43375940103319993,0.07482916623641175,2014-09-11 00:45:24,1
0.5025526349735054,0.005684989560538885,0.005686883462648753,0.005688255849871612,0.005681820666410773,0.005683238162492317,0.46334014580832383,0.005682031516208411,2014-09-09 17:55:08,1
0.712238235358489,0.0013451480916718494,0.0013463275426473884,0.001347438439792592,0.0013463234986392759,0.0013451210952853364,0.27968491408259716,0.0013464918908775068,2014-09-09 15:46:38,1
0.054419708221670776,0.0014213970313398346,0.0014216625580200327,0.14247939621994685,0.0014212861882756168,0.0014214976262695875,0.7959938248515073,0.0014212273029702049,2014-09-05 19:26:10,1
